Temperature,Humidite,Pluviometrie_mm,NDVI,RendementEstime_t_ha,RendementMoyenZone_t_ha,Surface_ha,AgeCulture_jours,RatioRendement,IndiceStressThermoHydrique,ProductionTotaleEstimee_t,Ecart_NDVI_Typique,Capteur_Manuel,Capteur_Satellite,Capteur_Station_Sol,StadeCulture_Levée,StadeCulture_Maturation,StadeCulture_Récolte,StadeCulture_Semis,StadeCulture_Tallage,TypeCulture_Colza,TypeCulture_Maïs,TypeCulture_Tournesol,TypeCulture_Vigne,TypeSol_Calcaire,TypeSol_Limoneux,TypeSol_Sableux,Irrigation_Aucune,Irrigation_Goutte-à-goutte,Irrigation_Gravitaire,Region_Bourgogne-Franche-Comté,Region_Bretagne,Region_Centre-Val de Loire,Region_Grand Est,Region_Hauts-de-France,Region_Normandie,Region_Nouvelle-Aquitaine,Region_Occitanie,Region_Pays de la Loire
5.5,93.5,1.5,0.5081,7.3,7.69,108.83,269,0.9492835509966827,35.75,794.459,-0.07515000000000005,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
21.1,80.2,9.4,0.8028,3.2,2.96,129.28,387,1.0810774287924703,417.78,413.696,0.18679999999999997,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
23.8,92.2,13.2,0.7713,5.21,5.71,5.19,0,0.9124327277885679,185.63999999999993,27.039900000000003,0.16000000000000003,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
8.6,88.2,12.3,0.9129,7.93,8.0,127.24,24,0.9912487609390488,101.47999999999998,1009.0131999999999,0.28875000000000006,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
5.3,87.9,11.8,0.7836,2.68,2.66,168.41,0,1.0075150093420702,64.12999999999997,451.3388,0.16875000000000007,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
11.2,85.6,20.9,0.6084,4.5,8.94,16.91,183,0.5033551416609154,161.28000000000006,76.095,0.018100000000000005,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
23.0,89.0,9.0,0.4895,7.02,6.78,48.03,438,1.0353967029547153,253.0,337.1706,-0.10669999999999996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
15.9,44.5,0.0,0.5089,2.7,2.94,164.79,35,0.9183642232509414,882.45,444.933,-0.0925999999999999,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
11.9,80.5,2.6,0.5734,10.74,9.52,128.225,326,1.12815007547261,232.05,1377.1365,-0.024399999999999977,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
6.5,54.7,3.4,0.643,7.17,7.39,47.91,0,0.9702287277013157,294.45,343.51469999999995,0.018850000000000033,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13.9,86.7,6.4,0.8144,2.39,2.17,6.72,451,1.1013774130073133,184.86999999999998,16.0608,0.19955000000000012,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
27.7,65.7,0.7,0.6233,3.73,4.88,28.28,0,0.7643426960190656,950.1099999999999,105.48440000000001,0.028799999999999937,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18.9,77.7,8.8,0.6898,6.35,7.08,36.48,505,0.8968913885714851,421.4699999999999,231.64799999999997,0.09360000000000002,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
19.5,36.9,8.2,0.649,10.9,8.89,79.11,0,1.2260953587228811,1230.45,862.299,0.06679999999999997,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
8.3,56.7,11.7,0.6043,8.14,8.98,86.57,0,0.9064577879089222,359.39,704.6798,0.00649999999999995,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4.2,10.9,5.6,0.0683,1.01,3.88,150.76,211,0.26030860745204265,374.21999999999997,152.2676,-0.5313,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15.2,46.2,11.5,0.7133,6.97,5.09,23.12,164,1.3693489796680165,817.7599999999999,161.1464,0.1191000000000001,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
24.2,72.2,118.2,0.3741,6.95,6.14,36.89,0,1.131919980586351,672.7599999999999,256.38550000000004,-0.22009999999999996,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2.4,66.4,1.4,0.8632,4.88,6.17,182.26,208,0.7909225430752949,80.63999999999999,889.4287999999999,0.2651,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
24.9,68.6,2.2,0.3061,2.66,2.56,6.72,172,1.0390584411779642,781.8600000000001,17.8752,-0.2809500000000001,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
22.6,37.7,0.1,0.8995,7.36,8.8,65.09,468,0.8363626859514932,1407.98,479.0624,0.30984999999999996,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23.2,56.5,2.8,0.4312,3.55,3.45,100.82,431,1.0289825246883342,1009.1999999999999,357.91099999999994,-0.1702999999999999,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
2.2,73.0,8.9,0.5844,3.87,3.8,128.29,263,1.01841837258323,59.400000000000006,496.4823,-0.010099999999999998,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
6.1,48.3,2.2,0.6894,1.76,2.51,25.69,0,0.7011924255281852,315.37,45.214400000000005,0.07455000000000012,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
8.3,81.9,14.6,0.3323,1.72,3.63,21.03,228,0.47382789579092066,150.22999999999996,36.1716,-0.26220000000000004,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21.3,71.5,14.5,0.8762,6.52,7.5,76.6,405,0.8693321742237677,607.0500000000001,499.4319999999999,0.30179999999999996,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
24.3,49.9,5.5,0.9144,8.77,7.98,177.0,68,1.0989961165462199,1217.43,1552.29,0.33314999999999995,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2.0,80.5,5.9,0.4308,2.11,2.55,75.11,336,0.8274477354990765,39.0,158.4821,-0.16699999999999998,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
18.9,123.7,5.9,0.5382,3.05,1.94,38.61,126,1.5721568445523475,-447.93,117.7605,-0.04885000000000006,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
20.6,35.7,16.6,0.7805,2.28,1.97,145.06,115,1.157354531195273,1324.58,330.73679999999996,0.16449999999999998,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
6.1,61.2,14.7,0.5467,4.21,6.1,12.48,0,0.6901628030117984,236.67999999999998,52.540800000000004,-0.04749999999999999,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
21.0,46.3,2.1,0.4061,9.69,9.42,59.28,0,1.0286613283850017,1127.7,574.4232,-0.18420000000000003,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
16.4,54.2,4.7,0.3341,7.32,9.03,47.73,556,0.8106303315278722,751.1199999999999,349.3836,-0.2677,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
11.6,70.6,11.9,0.6888,2.98,3.61,36.18,404,0.8254824778878729,341.0400000000001,107.8164,0.07395000000000007,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
11.6,72.5,3.4,0.4719,4.19,2.71,67.08,241,1.5461197560156605,319.0,281.0652,-0.12770000000000004,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
21.8,73.6,4.6,0.6066,5.29,7.4,41.87,19,0.7148638988325692,575.5200000000001,221.4923,0.032200000000000006,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
4.4,61.5,10.9,0.6061,2.59,3.21,103.01,0,0.806851068999785,169.4,266.7959,0.008299999999999974,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
15.2,36.2,9.1,0.5971,4.16,3.38,15.44,589,1.2307655894509189,969.7599999999999,64.2304,0.0025999999999999357,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
16.6,36.7,0.0,0.7028,6.99,9.67,6.96,0,0.7228534406893065,1050.78,48.650400000000005,0.12059999999999993,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
29.5,92.0,6.8,0.5963,7.11,5.27,26.79,490,1.3491435500122393,236.0,190.4769,-0.0023999999999999577,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
11.2,93.0,18.8,0.5945,2.58,2.78,125.04,547,0.9280542156323179,78.39999999999999,322.6032,0.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
15.9,65.0,15.0,0.3115,6.97,9.25,29.07,247,0.7535126989051903,556.5,202.6179,-0.27880000000000005,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
22.6,41.1,5.5,0.8951,7.22,8.61,68.37,118,0.8385588402336351,1331.14,493.63140000000004,0.2933,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
9.2,75.3,10.2,0.1224,7.74,6.04,182.26,212,1.2814548320284238,227.24,1410.6924,-0.47569999999999996,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
13.8,52.6,10.5,0.3746,6.07,7.61,46.82,174,0.7976336430569737,654.12,284.1974,-0.22159999999999996,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
-0.8,80.6,5.8,0.7244,4.73,5.82,177.15,287,0.8127133802175599,-15.520000000000005,837.9195000000001,0.1302000000000001,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
25.5,35.2,1.0,0.5565,7.22,5.19,30.52,0,1.391134121128861,1652.3999999999999,220.3544,-0.042200000000000015,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
21.4,73.9,1.4,0.1182,9.175,8.62,76.46,0,1.0643839160279398,558.5399999999998,701.5205,-0.48360000000000003,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
19.0,68.4,0.9,0.5205,4.41,5.81,78.68,4,0.7590348381500205,600.3999999999999,346.97880000000004,-0.09079999999999999,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
27.3,84.4,2.1,0.5874,7.78,6.34,153.91,78,1.2271274020072525,425.8799999999999,1197.4198000000001,-0.011299999999999977,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
3.0,53.8,25.1,0.6981,2.76,3.04,157.39,0,0.9078917503560843,138.60000000000002,434.3963999999999,0.11680000000000001,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
9.2,39.0,6.9,0.7198,2.96,2.11,111.84,163,1.4028369533793679,561.1999999999999,331.0464,0.122,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
16.8,59.7,11.6,0.4393,2.05,3.1,170.71,98,0.6612881893929373,677.04,349.9555,-0.13449999999999995,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3.2,76.8,9.1,0.4291,10.39,9.02,182.07,295,1.1518834236325681,74.24000000000001,1891.7073,-0.15310000000000007,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
23.2,75.2,0.5,0.3282,2.4,3.12,111.84,25,0.7692283037554366,575.3599999999999,268.416,-0.2588500000000001,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
21.1,11.4,1.3,0.5603,2.95,5.73,45.64,112,0.5148333074462349,1869.46,134.638,-0.0014999999999999458,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
24.3,92.5,8.7,0.4127,9.6,8.15,48.02,456,1.1779126651378342,182.25,460.992,-0.1617,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
7.3,54.4,7.0,0.3785,5.89,6.31,182.26,194,0.9334375064381832,332.88,1073.5113999999999,-0.21959999999999996,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
21.9,69.6,8.2,0.306,5.04,5.29,184.43,529,0.9527392197746318,665.7600000000001,929.5272,-0.28819999999999996,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
30.5,45.2,3.3,0.8077,4.2,4.35,83.355,0,0.9655150218045477,1671.3999999999999,350.091,0.21319999999999995,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
2.8,87.8,6.4,0.7603,4.64,6.5,48.56,0,0.7138450556229914,34.160000000000004,225.3184,0.16610000000000003,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13.0,42.1,0.2,0.8341,2.45,2.99,6.72,46,0.8193952528586861,752.6999999999999,16.464000000000002,0.21809999999999996,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
14.9,83.4,1.5,0.4337,11.15,9.61,194.65,434,1.1602485325197374,247.33999999999992,2170.3475000000003,-0.14850000000000008,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
6.9,24.5,8.9,0.2285,5.54,5.61,86.64,14,0.9875205213537944,520.95,479.98560000000003,-0.3827999999999999,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
5.2,55.9,7.7,0.6018,9.32,9.3,6.96,0,1.0021494600543441,229.32000000000002,64.8672,0.0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
13.9,89.1,15.2,0.3176,9.29,8.84,115.72,399,1.050903788570375,151.51000000000008,1075.0387999999998,-0.2802,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6.0,50.4,5.8,0.7241,3.3,5.33,197.24,350,0.6191357989947486,297.6,650.8919999999999,0.11280000000000001,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10.9,43.7,118.5,0.8784,6.45,9.74,79.11,39,0.6622169792433479,613.67,510.2595,0.28874999999999995,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
22.9,40.8,3.5,0.3327,5.48,5.99,88.44999999999999,139,0.9148565695215869,1355.68,484.70599999999996,-0.22909999999999997,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
15.95,19.9,5.9,0.5942,2.85,6.13,18.7,0,0.4649258320948906,1277.5949999999998,53.295,0.0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
6.7,76.5,0.2,0.8724,2.65,4.17,25.99,40,0.6354900827575953,157.45000000000002,68.87349999999999,0.2910999999999999,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
13.3,86.3,0.7,0.4143,6.81,9.4,32.84,0,0.724467314396474,182.21000000000004,223.6404,-0.16790000000000005,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
22.7,55.7,13.0,0.6222,2.88,2.91,67.08,0,0.9896873206621282,1005.6099999999999,193.19039999999998,0.009750000000000036,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
27.5,85.6,20.8,0.7521,7.74,5.92,104.13,102,1.3074302239354327,396.00000000000017,805.9662,0.15339999999999998,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5.1,44.8,0.0,0.3247,7.34,7.41,124.17,0,0.9905519695654932,281.52,911.4078,-0.25855000000000006,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
9.2,62.1,10.3,0.6359,7.96,9.53,101.795,294,0.8352562064467929,348.67999999999995,810.2882,0.045599999999999974,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
12.5,75.8,0.4,0.7351,6.43,7.1,184.43,22,0.9056325272781306,302.50000000000006,1185.8849,0.12380000000000002,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
26.3,39.8,3.0,0.5213,2.9,3.31,15.05,0,0.8761302835943093,1583.2600000000002,43.645,-0.07320000000000004,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6.0,68.9,4.0,0.3408,3.24,3.17,119.6,0,1.0220787947041177,186.59999999999997,387.504,-0.25370000000000004,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8.5,73.3,4.8,0.5,6.08,6.77,88.25,0,0.8980784371071832,226.95000000000002,536.5600000000001,-0.11129999999999995,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
9.0,88.2,4.5,0.6097,6.36,7.1,125.51,0,0.8957733862346674,106.19999999999997,798.2436000000001,0.026449999999999974,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13.3,79.4,0.0,0.4591,2.57,3.82,86.22,0,0.6727731079238012,273.97999999999996,221.5854,-0.11469999999999997,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
25.4,66.3,7.0,0.8678,7.81,7.56,82.2,146,1.0330674165774913,855.98,641.982,0.27160000000000006,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
16.2,85.9,8.7,0.8629,2.89,2.58,107.7,102,1.1201506970903214,228.4199999999999,311.25300000000004,0.2891,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
8.2,71.7,9.1,0.8342,8.71,6.86,18.95,51,1.2696774494497822,232.05999999999995,165.05450000000002,0.21005000000000007,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
18.7,39.3,1.3,0.1566,4.63,8.51,51.35,92,0.5440651656108513,1135.09,237.7505,-0.43305000000000005,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
8.8,18.9,8.7,0.6276,6.63,8.76,79.11,0,0.7568484510862431,713.6800000000001,524.4993,0.02980000000000005,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
28.4,69.8,0.6,0.0802,9.37,7.09,50.16,93,1.3215778257012332,857.6800000000001,469.9991999999999,-0.49420000000000003,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
38.2,13.4,16.6,0.3631,6.64,8.27,106.44,478,0.8029010847628963,3308.12,706.7615999999999,-0.23309999999999997,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16.4,57.2,4.3,0.4563,5.79,7.47,151.23,0,0.775099363990142,701.9199999999998,875.6216999999999,-0.13004999999999994,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
12.6,82.6,15.7,0.3475,10.06,8.63,83.3,198,1.1656996921208667,219.24000000000007,837.998,-0.2543,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
14.1,42.4,6.6,0.8058,7.63,5.83,197.24,158,1.308745611070993,812.16,1504.9412,0.2077,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16.7,40.2,5.3,0.7472,2.76,2.63,160.57,0,1.049425667583013,998.6599999999999,443.17319999999995,0.13235000000000008,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
8.5,59.6,1.2,0.8206,2.96,1.43,83.72,0,2.069915594995839,343.4,247.81119999999999,0.2057500000000001,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9.8,87.8,6.2,0.4436,10.97,9.8,88.44999999999999,0,1.1193866128708032,119.56000000000003,970.2964999999999,-0.1542,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8.7,74.3,1.9,0.3811,6.98,6.37,175.35,0,1.095759661287816,223.59,1223.943,-0.23019999999999996,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
12.8,48.1,0.6,0.5611,2.55,2.14,67.81,69,1.1915832169008553,664.32,172.91549999999998,-0.05374999999999985,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
24.0,60.2,7.6,0.6895,8.33,9.4,177.0,135,0.8861692700326914,955.1999999999999,1474.41,0.10824999999999996,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
14.0,38.0,14.8,0.6403,5.46,6.68,62.77,376,0.8173640458622069,868.0,342.7242,0.029000000000000026,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
0.1,56.4,9.7,0.627,7.62,6.47,45.64,324,1.1777416109094114,4.36,347.77680000000004,0.03280000000000005,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13.0,60.5,0.1,0.5814,8.9,8.63,6.96,0,1.031285015892218,513.5,61.944,-0.00824999999999998,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1.4,72.9,5.8,0.8805,3.34,3.97,45.72,0,0.8413077045145981,37.93999999999999,152.70479999999998,0.2808999999999999,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
9.0,81.7,12.8,0.6285,7.0,7.87,56.98,307,0.8894524911658308,164.7,398.85999999999996,-0.000200000000000089,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
25.4,42.1,6.5,0.3521,3.05,2.47,91.275,554,1.234812814523018,1470.6599999999999,278.38875,-0.22999999999999993,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16.9,56.9,0.8,0.4689,2.31,1.18,160.57,0,1.9576105287243328,728.39,370.9167,-0.11815000000000009,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
15.5,73.2,2.5,0.6643,4.06,4.37,8.68,115,0.9290596589023823,415.4,35.24079999999999,0.06280000000000008,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
13.4,76.4,2.1,0.5302,7.42,6.68,66.64,0,1.1107767802742812,316.23999999999995,494.4688,-0.09394999999999998,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
12.25,45.2,1.5,0.4435,4.23,3.14,139.45,0,1.3471294677405488,671.3,589.8735,-0.13029999999999997,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25.1,90.6,28.3,0.5202,2.5,3.37,145.06,535,0.7418375613128744,235.94000000000017,362.65,-0.0958,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
15.7,43.6,14.7,0.5112,2.66,1.72,13.31,105,1.5465026366125778,885.4799999999999,35.4046,-0.10364999999999991,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
18.3,20.6,7.6,0.433,0.93,3.38,79.17,420,0.27514711494936406,1453.0200000000002,73.6281,-0.14079999999999998,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
24.8,64.3,15.9,0.3836,4.26,2.9,135.67,167,1.4689604518605108,885.3600000000001,577.9541999999999,-0.22884999999999994,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
13.2,85.0,0.0,0.5796,3.62,2.84,25.99,0,1.2746433991429609,198.0,94.0838,-0.014900000000000024,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
11.7,63.0,14.9,0.9174,11.45,9.26,65.09,410,1.2364997446007078,432.9,745.2805,0.32775,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26.6,56.1,4.9,0.5695,7.06,9.26,178.94,424,0.7624181831337116,1167.74,1263.3164,-0.011750000000000038,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
26.7,35.5,0.6,0.7743,2.75,2.29,81.73,543,1.200868118479832,1722.1499999999999,224.75750000000002,0.18724999999999992,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
4.7,93.8,8.1,0.6467,9.18,7.04,94.63,321,1.3039754204894596,29.140000000000015,868.7034,0.02255000000000007,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
