ObservationID,ParcelleID,DateObservation,Temperature,Humidite,Pluviometrie_mm,NDVI,Capteur,StadeCulture,RendementEstime_t_ha,RendementMoyenZone_t_ha,AnomalieLabel,Region,Surface_ha,TypeCulture,TypeSol,Irrigation,DateMiseEnCulture,CodePostal,AgeCulture_jours,RatioRendement,IndiceStressThermoHydrique,ProductionTotaleEstimee_t,Ecart_NDVI_Typique
OBS000096,PRC-711D745F5E4330FF,2025-07-23 19:42:25,23.2,77.4,9.3,0.8389,Satellite,Floraison,8.93,9.28,0,Hauts-de-France,111.96,Maïs,Argileux,Aucune,2025-05-28,59000,56,0.9622834458152524,524.3199999999998,999.8027999999999,0.25764999999999993
OBS000097,PRC-9CBDC7AC6C04EFCD,2024-07-22 12:32:38,25.9,35.6,6.4,0.7784,Manuel,Tallage,3.15,3.06,0,Pays de la Loire,175.05,Colza,Argileux,Goutte-à-goutte,2025-02-20,49000,0,1.0294084006261417,1667.96,551.4075,0.17690000000000006
OBS000098,PRC-949D53FF8A5691D0,2024-12-06 17:56:33,-0.1,83.0,5.3,0.3276,Satellite,Récolte,3.2,3.37,0,Normandie,150.45,Tournesol,Calcaire,Aspersion,2025-05-16,61000,0,0.9495520784804793,-1.7000000000000002,481.44,-0.2702
OBS000099,PRC-6C1A156C3FFDAA29,2025-06-18 12:59:20,24.2,84.0,3.3,0.5987,Satellite,Tallage,5.82,5.58,0,Nouvelle-Aquitaine,21.07,Vigne,Argileux,Gravitaire,2024-04-07,87000,437,1.0430088834966247,387.2,122.62740000000001,0.0
OBS000100,PRC-1FFEDC14195E3B76,2024-05-17 13:34:52,19.9,81.0,7.3,0.6311,Station_Sol,Levée,9.42,6.88,0,Nouvelle-Aquitaine,51.43,Blé,Calcaire,Goutte-à-goutte,2024-05-26,64000,0,1.3691840564185227,378.09999999999997,484.4706,0.006950000000000012
OBS000101,PRC-5EEB3D6B2665151C,2025-09-10 11:00:43,23.1,90.9,2.3,0.5644,Station_Sol,Maturation,9.44,7.27,0,Occitanie,110.76,Blé,Argileux,Aspersion,2024-05-28,46000,470,1.298485146512866,210.2099999999999,1045.5744,-0.018850000000000033
OBS000103,PRC-5D1B1507C8A4A112,2025-02-25 10:24:51,2.3,93.2,1.2,0.7275,Satellite,Levée,9.09,7.64,0,Occitanie,131.64,Blé,Limoneux,Goutte-à-goutte,2024-03-13,46000,349,1.1897890186007611,15.639999999999992,1196.6075999999998,0.10335000000000005
OBS000104,PRC-316AC2A1E319EC15,2025-08-07 17:13:10,21.9,94.6,16.3,0.5401,Station_Sol,Floraison,5.41,7.75,0,Auvergne-Rhône-Alpes,184.73,Blé,Calcaire,Aucune,2025-03-19,01000,141,0.6980636154017866,118.26000000000012,999.3892999999999,-0.05609999999999993
OBS000105,PRC-83C3BB4C7F2F3320,2025-03-17 15:26:47,13.6,70.7,1.0,0.7501,Satellite,Semis,8.12,7.52,0,Bretagne,173.0,Blé,Limoneux,Aucune,2024-05-09,56100,312,1.0797857981571832,398.47999999999996,1404.7599999999998,0.12139999999999995
OBS000106,PRC-156404A6B9FED769,2024-12-26 06:54:06,13.8,59.7,71.6,0.5032,Station_Sol,Maturation,4.24,4.12,1,Hauts-de-France,134.09,Colza,Calcaire,Goutte-à-goutte,2025-04-18,60000,0,1.0291237157191366,556.14,568.5416,-0.09130000000000005
OBS000107,PRC-1E389246A7D40A32,2024-06-25 08:16:49,23.3,85.5,13.1,0.658,Station_Sol,Floraison,6.57,6.87,0,Grand Est,62.77,Vigne,Limoneux,Goutte-à-goutte,2024-04-16,51000,70,0.956330485690705,337.85,412.3989,0.09620000000000006
OBS000108,PRC-FA9A62E6C0B6F0ED,2025-04-18 06:19:58,13.9,35.2,11.1,0.3985,Manuel,Levée,2.8,3.23,0,Pays de la Loire,116.1,Colza,Sableux,Gravitaire,2024-05-03,72000,350,0.86687038120625,900.72,325.08,-0.17529999999999996
OBS000109,PRC-E7A074503BF57293,2025-10-04 08:40:51,28.7,35.3,10.0,0.0922,Station_Sol,Maturation,0.64,3.01,1,Bretagne,91.585,Tournesol,Calcaire,Goutte-à-goutte,2024-05-06,35200,516,0.21262387832598564,1856.89,58.614399999999996,-0.48989999999999995
OBS000110,PRC-895CA140B9828ED7,2024-12-20 13:15:39,3.5,93.7,1.9,0.6973,Satellite,Maturation,2.53,4.33,0,Bourgogne-Franche-Comté,83.355,Colza,Sableux,Aucune,2025-02-04,71000,0,0.5842942625998554,22.04999999999999,210.88815,0.1028
OBS000111,PRC-6BF0CBB1579F6B64,2024-05-13 17:08:13,19.950000000000003,59.8,1.1,0.5286,Manuel,Tallage,9.97,8.99,0,Normandie,128.225,Maïs,Limoneux,Goutte-à-goutte,2024-04-03,61000,40,1.109008777520826,801.9900000000001,1278.40325,-0.06105000000000005
OBS000112,PRC-2B9BE45BE55B7F65,2024-09-23 09:13:24,18.2,50.1,10.1,0.6251,Satellite,Floraison,5.88,7.01,0,Nouvelle-Aquitaine,93.66,Blé,Calcaire,Gravitaire,2025-04-09,64000,0,0.8388005152631737,908.18,550.7207999999999,0.028900000000000037
OBS000113,PRC-B5D228994612E0CF,2024-08-29 18:49:00,22.6,86.8,2.1,0.3828,Station_Sol,Maturation,7.75,6.12,0,Nouvelle-Aquitaine,170.52,Vigne,Sableux,Aucune,2024-02-28,33000,183,1.2663378001016339,298.3200000000001,1321.53,-0.21139999999999998
OBS000114,PRC-DBE1F841ED106914,2025-08-04 09:07:17,24.4,36.2,1.8,0.7698,Station_Sol,Floraison,3.22,3.23,0,Pays de la Loire,114.1,Tournesol,Argileux,Gravitaire,2024-02-21,53000,530,0.9969009383871877,1556.7199999999998,367.402,0.18274999999999997
OBS000115,PRC-9CD2BAE125154820,2024-07-31 05:20:49,28.0,80.8,5.9,0.8956,Station_Sol,Floraison,5.9,6.0,0,Hauts-de-France,177.15,Vigne,Limoneux,Goutte-à-goutte,2024-03-25,59000,128,0.983331694447176,537.6000000000001,1045.1850000000002,0.3338
OBS000116,PRC-E1CB95AA6F519697,2024-11-06 15:02:54,6.9,39.6,3.5,0.6317,Station_Sol,Maturation,4.5,3.81,0,Pays de la Loire,119.6,Colza,Calcaire,Goutte-à-goutte,2025-04-28,49000,0,1.1810992622066607,416.76,538.1999999999999,0.03720000000000001
OBS000117,PRC-C9EE9C220F9C4EDB,2024-07-17 12:47:13,28.7,88.4,17.1,0.4552,Station_Sol,Tallage,6.68,5.75,0,Hauts-de-France,86.64,Vigne,Sableux,Gravitaire,2025-02-09,60000,0,1.1617371100224174,332.91999999999985,578.7552,-0.14350000000000002
OBS000118,PRC-74C6B454266C2ABE,2024-08-19 05:59:53,26.0,69.5,0.0,0.7671,Station_Sol,Floraison,1.9,2.35,0,Nouvelle-Aquitaine,78.01,Tournesol,Sableux,Aspersion,2024-04-16,87000,125,0.8085071978417112,793.0,148.219,0.18004999999999993
OBS000119,PRC-D877FD55EE538FF6,2025-10-07 05:42:17,15.8,52.7,6.4,0.7489,Drone,Récolte,7.19,7.59,0,Centre-Val de Loire,41.87,Blé,Calcaire,Goutte-à-goutte,2024-05-13,28000,512,0.9472978296471284,747.34,301.0453,0.16255000000000008
OBS000120,PRC-FB77DD9051416505,2024-05-04 10:30:24,19.1,11.6,4.9,0.8779,Manuel,Tallage,5.39,8.85,1,Hauts-de-France,73.73,Maïs,Sableux,Goutte-à-goutte,2025-05-13,59000,0,0.6090388598430962,1688.4400000000003,397.4047,0.28825
OBS000121,PRC-C862817846C57C3E,2025-10-02 11:28:27,12.4,85.1,9.9,0.6605,Station_Sol,Maturation,2.09,3.13,0,Pays de la Loire,174.35,Tournesol,Limoneux,Aucune,2025-04-03,44000,182,0.6677294960718975,184.76000000000008,364.39149999999995,0.07840000000000003
OBS000122,PRC-1F4821BACF86940F,2025-08-29 08:35:30,25.4,82.9,13.0,0.6342,Satellite,Floraison,5.4,5.85,0,Occitanie,56.47,Vigne,Calcaire,Aspersion,2025-02-06,31000,204,0.9230753451703503,434.3399999999998,304.938,0.07240000000000002
OBS000123,PRC-9F3BAFBA7E5905D3,2024-08-30 06:27:31,25.8,39.3,8.9,0.4713,Station_Sol,Floraison,1.77,3.2,0,Centre-Val de Loire,199.2,Tournesol,Calcaire,Gravitaire,2025-02-03,36000,0,0.5531232714897766,1566.0600000000002,352.584,-0.11575000000000008
OBS000124,PRC-0BF0D0E0004CAF7D,2024-03-25 05:05:20,14.0,61.3,0.4,0.316,Satellite,Levée,9.93,9.37,0,Normandie,47.73,Maïs,Limoneux,Aucune,2024-03-24,50000,1,1.0597640770927674,541.8000000000001,473.95889999999997,-0.26620000000000005
OBS000125,PRC-B8BCB921F8ED59A3,2025-07-30 14:48:18,22.8,89.6,9.6,0.4948,Drone,Floraison,2.54,3.11,0,Bretagne,171.87,Colza,Limoneux,Goutte-à-goutte,2025-03-24,29000,128,0.8167176311330189,237.12000000000015,436.5498,-0.11764999999999992
OBS000126,PRC-AC93BDB028D19303,2024-03-03 13:56:15,9.6,42.4,4.8,0.3304,Satellite,Semis,8.33,8.6,0,Auvergne-Rhône-Alpes,38.62,Maïs,Calcaire,Aucune,2024-05-21,43000,0,0.9686035248796223,552.96,321.70459999999997,-0.26739999999999997
OBS000127,PRC-E40444CE5EA9555B,2025-09-17 06:40:30,16.1,73.2,54.5,0.1283,Station_Sol,Floraison,2.86,2.25,1,Bourgogne-Franche-Comté,10.53,Tournesol,Sableux,Aspersion,2025-04-11,70000,159,1.2711054617535031,431.48,30.115799999999997,-0.4587500000000001
OBS000128,PRC-EBFC20E73AC2A8F9,2024-11-20 10:35:30,4.3,51.1,8.0,0.4059,Station_Sol,Récolte,2.78,4.09,0,Centre-Val de Loire,164.79,Colza,Calcaire,Goutte-à-goutte,2024-03-12,28000,253,0.6797049395967247,210.26999999999998,458.11619999999994,-0.19370000000000004
OBS000129,PRC-2A18CE0C3BE14A86,2025-05-04 09:23:46,16.1,84.3,3.3,0.7697,Manuel,Levée,4.11,4.31,0,Normandie,122.47,Colza,Argileux,Aucune,2024-04-24,27000,375,0.9535940751877608,252.77000000000007,503.35170000000005,0.19590000000000007
OBS000130,PRC-3870BB0CE07C90DD,2025-03-13 15:34:43,9.4,82.5,21.5,0.3139,Satellite,Semis,2.58,1.76,0,Centre-Val de Loire,138.84,Tournesol,Sableux,Aspersion,2024-05-14,36000,303,1.465900761927489,164.5,358.2072,-0.2868
OBS000131,PRC-4F075F8F1D90F8DC,2025-08-14 10:53:17,25.5,76.2,1.8,0.7743,Drone,Maturation,3.08,2.34,0,Pays de la Loire,3.05,Tournesol,Argileux,Aucune,2025-02-04,53000,191,1.3162336913090116,606.9,9.394,0.19220000000000004
OBS000132,PRC-031C22894F1C4085,2025-04-09 12:51:09,10.8,37.9,0.6,0.3835,Station_Sol,Levée,3.3,3.66,0,Centre-Val de Loire,182.37,Colza,Calcaire,Gravitaire,2024-02-22,41000,412,0.9016368807735498,670.6800000000001,601.821,-0.19029999999999997
OBS000133,PRC-FABD76B9F3039896,2024-05-18 07:58:48,16.6,59.4,14.8,0.6148499999999999,Satellite,Levée,1.79,2.94,0,Grand Est,9.72,Tournesol,Argileux,Aucune,2025-03-23,52000,0,0.6088414665256241,673.96,17.3988,0.0
OBS000134,PRC-BF5758BDB2F0A8E9,2025-02-06 18:07:35,5.1,50.8,0.8,0.3019,Station_Sol,Semis,3.73,3.99,0,Bourgogne-Franche-Comté,25.99,Colza,Argileux,Aucune,2025-02-12,89000,0,0.9348347497875944,250.92,96.94269999999999,-0.27940000000000004
OBS000135,PRC-D79FC6C38674DB5C,2024-07-16 06:04:19,23.5,48.9,0.2,0.4207,Station_Sol,Tallage,6.38,5.5,0,Occitanie,12.48,Vigne,Calcaire,Goutte-à-goutte,2025-04-09,09000,0,1.1599978909129256,1200.8500000000001,79.6224,-0.178
OBS000136,PRC-949D53FF8A5691D0,2024-07-30 07:15:28,26.0,42.8,0.3,0.7911,Satellite,Floraison,3.2,2.64,0,Normandie,150.45,Tournesol,Calcaire,Aspersion,2025-05-16,61000,0,1.2121166207703757,1487.2,481.44,0.20404999999999995
OBS000137,PRC-89FF6CB81E6A2726,2024-04-17 08:07:47,15.9,47.2,0.6,0.3955,Drone,Tallage,2.07,2.59,0,Occitanie,99.53,Tournesol,Sableux,Gravitaire,2024-02-05,81000,72,0.7992247134180949,839.52,206.0271,-0.22049999999999997
OBS000138,PRC-20EB8B00F61281B9,2024-08-27 11:16:57,21.9,64.1,1.0,0.4635,Station_Sol,Floraison,2.21,2.33,0,Nouvelle-Aquitaine,91.08,Tournesol,Argileux,Aucune,2025-02-20,33000,0,0.9484937832884837,786.21,201.2868,-0.12355000000000005
OBS000139,PRC-679BDF6D5941152B,2024-03-06 19:49:12,14.2,47.7,0.9,0.7285,Satellite,Semis,3.24,2.07,0,Normandie,178.63,Tournesol,Calcaire,Goutte-à-goutte,2025-04-15,76000,0,1.5652098299042034,742.66,578.7612,0.12780000000000002
OBS000140,PRC-3563EC81DBE4E264,2024-05-06 14:18:36,20.95,70.0,8.2,0.7753,Station_Sol,Tallage,8.21,7.85,0,Centre-Val de Loire,179.95,Blé,Limoneux,Aspersion,2024-05-17,28000,0,1.0458585403075922,628.5,1477.3895,0.20089999999999997
OBS000141,PRC-CF3AFDE024CE8956,2025-06-11 07:56:33,18.2,49.9,0.1,0.6836,Manuel,Tallage,9.26,8.24,0,Normandie,185.48,Blé,Argileux,Aspersion,2025-04-06,50000,66,1.1237850439501893,911.8199999999999,1717.5448,0.10919999999999996
OBS000142,PRC-316AC2A1E319EC15,2024-10-15 14:49:09,17.6,72.3,1.1,0.559,Manuel,Récolte,6.22,6.0,0,Auvergne-Rhône-Alpes,184.73,Blé,Calcaire,Aucune,2025-03-19,01000,0,1.0366649388917686,487.5200000000001,1149.0205999999998,-0.027349999999999874
OBS000143,PRC-713BD75576BE4140,2025-08-15 12:20:42,21.3,74.4,11.4,0.6124499999999999,Drone,Floraison,4.34,3.01,0,Nouvelle-Aquitaine,79.17,Colza,Argileux,Aucune,2024-03-10,16000,523,1.44185567489809,545.2799999999999,343.5978,0.0
OBS000144,PRC-9773E9FBD7C9C43F,2025-09-14 09:25:37,18.7,68.0,6.6,0.6483,Station_Sol,Floraison,3.89,3.7,0,Bourgogne-Franche-Comté,83.355,Colza,Limoneux,Gravitaire,2025-02-22,58000,204,1.0513485098688922,598.4,324.25095000000005,0.03585000000000005
OBS000145,PRC-C09DC48B487A5F15,2025-01-16 15:59:48,4.5,70.3,2.1,0.8162,Satellite,Maturation,7.34,7.2,0,Occitanie,125.51,Blé,Calcaire,Aspersion,2025-03-02,81000,0,1.0194430285513492,133.65,921.2434000000001,0.23295
OBS000146,PRC-2C8FAFCD94EE52FD,2025-04-05 17:04:03,22.6,84.4,0.4,0.3454,Station_Sol,Levée,3.04,1.98,1,Hauts-de-France,145.06,Tournesol,Limoneux,Aspersion,2024-02-02,02000,428,1.5353457810819138,352.5599999999999,440.9824,-0.2694499999999999
OBS000147,PRC-BCD17EF5000B3BB4,2024-09-17 19:41:26,18.5,70.9,19.1,0.773,Drone,Floraison,3.17,3.2,0,Centre-Val de Loire,61.98,Colza,Argileux,Goutte-à-goutte,2024-04-18,18000,152,0.990621904306549,538.3499999999999,196.4766,0.16055000000000008
OBS000148,PRC-4933450FA13ACDF2,2024-06-03 20:46:40,25.8,81.7,7.5,0.423,Drone,Tallage,4.45,3.43,0,Centre-Val de Loire,168.98,Colza,Limoneux,Gravitaire,2024-05-05,37000,29,1.2973723108678983,472.13999999999993,751.961,-0.17849999999999994
OBS000149,PRC-EF5D0E263916E70C,2025-03-02 10:12:22,13.0,89.5,1.2,0.5616,Station_Sol,Levée,8.98,8.75,0,Normandie,191.75,Maïs,Argileux,Gravitaire,2024-03-23,50000,344,1.0262845413890958,136.5,1721.9150000000002,-0.020600000000000063
OBS000150,PRC-EBAD86771C2E0B6D,2025-02-17 17:07:12,4.3,86.9,3.4,0.3586,Satellite,Semis,7.41,9.38,0,Auvergne-Rhône-Alpes,101.795,Maïs,Limoneux,Aucune,2024-04-10,43000,313,0.7899778358445246,56.32999999999997,754.3009500000001,-0.23920000000000002
OBS000151,PRC-351334B1EB21530C,2024-06-13 17:30:34,21.1,11.4,1.3,0.5603,Station_Sol,Floraison,2.95,5.73,1,Occitanie,45.64,Vigne,Argileux,Aspersion,2024-02-22,09000,112,0.5148333074462349,1869.46,134.638,-0.0014999999999999458
OBS000152,PRC-37DE589F55772F88,2025-05-23 12:48:27,18.1,94.8,5.7,0.6056,Station_Sol,Tallage,7.54,6.25,0,Nouvelle-Aquitaine,126.45,Vigne,Argileux,Goutte-à-goutte,2024-03-10,87000,439,1.2063980697630885,94.12000000000006,953.433,0.006900000000000017
OBS000153,PRC-8B6481BE03BD6C1A,2025-06-08 20:44:03,17.7,56.9,0.0,0.8212,Satellite,Floraison,7.16,9.49,0,Pays de la Loire,36.86,Maïs,Argileux,Aucune,2024-04-07,49000,427,0.7544776032901968,762.87,263.9176,0.23995
OBS000154,PRC-A72EE15B27069143,2025-03-10 05:49:21,9.6,81.2,1.0,0.7681,Manuel,Levée,8.06,8.15,0,Normandie,46.82,Blé,Sableux,Goutte-à-goutte,2025-03-17,50000,0,0.9889558417719734,180.47999999999996,377.36920000000003,0.14395000000000002
OBS000155,PRC-74C6B454266C2ABE,2024-12-21 05:10:08,8.0,67.5,7.8,0.3806,Manuel,Récolte,2.66,2.64,0,Nouvelle-Aquitaine,78.01,Tournesol,Sableux,Aspersion,2024-04-16,87000,249,1.007571941015375,260.0,207.50660000000002,-0.2172
OBS000156,PRC-679BDF6D5941152B,2024-05-07 07:18:22,20.5,56.4,3.4,0.7768,Station_Sol,Levée,2.43,1.47,0,Normandie,178.63,Tournesol,Calcaire,Goutte-à-goutte,2025-04-15,76000,0,1.6530499792518418,893.8000000000001,434.0709,0.16195000000000015
OBS000157,PRC-C8C213B8597B9131,2024-05-19 07:46:40,14.3,61.2,12.1,0.4216,Manuel,Levée,2.55,2.53,0,Centre-Val de Loire,10.58,Tournesol,Calcaire,Goutte-à-goutte,2024-05-10,37000,9,1.0079011545408911,554.84,26.979,-0.19324999999999992
OBS000158,PRC-6B2B8402DCCD995F,2025-08-19 05:25:41,27.3,56.6,6.4,0.319,Satellite,Maturation,6.04,7.63,0,Bourgogne-Franche-Comté,15.97,Blé,Argileux,Aucune,2024-04-21,58000,485,0.7916110201690431,1184.82,96.45880000000001,-0.26425000000000004
OBS000159,PRC-024554B3E4578DF4,2025-02-14 16:17:16,3.7,46.1,7.7,0.7895,Station_Sol,Semis,6.13,7.67,0,Nouvelle-Aquitaine,52.93,Blé,Calcaire,Aspersion,2025-02-02,24000,12,0.7992166894176149,199.43,324.4609,0.16079999999999994
OBS000160,PRC-13FCAA0C471E7B8E,2025-10-08 08:21:25,12.3,64.0,1.2,0.6653,Manuel,Maturation,2.66,3.04,0,Bretagne,31.57,Tournesol,Argileux,Goutte-à-goutte,2024-04-12,22000,544,0.8749971217199943,442.8,83.9762,0.08320000000000005
OBS000161,PRC-21CD45655E1D4C91,2025-03-14 08:14:55,7.8,50.8,2.6,0.7793,Satellite,Levée,4.9,6.3,0,Grand Est,11.95,Vigne,Calcaire,Goutte-à-goutte,2025-03-16,55000,0,0.7777765432118363,383.76,58.555,0.16800000000000004
OBS000162,PRC-D877FD55EE538FF6,2024-07-01 07:59:53,37.7,37.3,2.6,0.0714,Station_Sol,Floraison,2.76,7.33,1,Centre-Val de Loire,41.87,Blé,Calcaire,Goutte-à-goutte,2024-05-13,28000,49,0.37653427485092106,2363.7900000000004,115.56119999999999,-0.5247999999999999
OBS000163,PRC-699B3C515F26F367,2024-10-30 18:28:54,8.149999999999999,44.0,2.2,0.7813,Satellite,Récolte,7.61,4.79,0,Bretagne,100.3,Vigne,Argileux,Aucune,2024-05-01,29000,182,1.5887231968200486,456.3999999999999,763.283,0.18320000000000003
OBS000164,PRC-031C22894F1C4085,2025-10-27 20:35:03,16.8,68.5,14.7,0.866,Station_Sol,Récolte,3.13,3.52,0,Centre-Val de Loire,182.37,Colza,Calcaire,Gravitaire,2024-02-22,41000,613,0.8892020193124451,529.2,570.8181,0.26639999999999997
OBS000165,PRC-BF910CBDA10C5539,2025-10-19 18:50:48,15.7,79.4,2.8,0.7939,Satellite,Récolte,5.83,8.01,0,Nouvelle-Aquitaine,2.57,Blé,Sableux,Aucune,2024-03-03,16000,595,0.7278392910870274,323.4199999999999,14.983099999999999,0.20755000000000012
OBS000166,PRC-1FFEDC14195E3B76,2024-06-30 07:51:44,25.7,57.4,1.8,0.844,Manuel,Tallage,9.16,6.67,0,Nouvelle-Aquitaine,51.43,Blé,Calcaire,Goutte-à-goutte,2024-05-26,64000,35,1.3733112843908781,1094.82,471.0988,0.26959999999999995
OBS000167,PRC-5D46C547920C95C1,2024-09-30 05:20:21,15.6,52.1,3.2,0.3893,Manuel,Floraison,3.1,2.87,0,Nouvelle-Aquitaine,105.43,Tournesol,Argileux,Aspersion,2025-03-03,87000,0,1.0801356092835912,747.24,326.833,-0.1977500000000001
OBS000168,PRC-F948079C0EBEF449,2025-05-26 14:41:26,12.1,79.3,1.6,0.7993,Satellite,Levée,2.85,3.81,0,Occitanie,67.08,Colza,Calcaire,Goutte-à-goutte,2025-02-05,11000,110,0.7480295327308852,250.47000000000003,191.178,0.22550000000000003
OBS000169,PRC-5B0B23915E9B9947,2024-03-08 14:39:05,10.8,68.2,3.5,0.0861,Drone,Levée,2.29,2.1,1,Occitanie,112.4,Tournesol,Calcaire,Gravitaire,2024-05-18,46000,0,1.0904709977571534,343.44,257.396,-0.5287499999999999
OBS000170,PRC-C8C213B8597B9131,2024-08-06 06:20:09,22.5,89.0,3.3,0.5725,Satellite,Maturation,2.44,2.62,0,Centre-Val de Loire,10.58,Tournesol,Calcaire,Goutte-à-goutte,2024-05-10,37000,88,0.9312941553658192,247.5,25.8152,-0.009599999999999942
OBS000171,PRC-9F0997D7436D2D8C,2024-10-09 10:53:59,17.2,45.3,12.8,0.3892,Manuel,Récolte,2.12,1.56,1,Bourgogne-Franche-Comté,57.73,Tournesol,Argileux,Aucune,2024-02-08,39000,244,1.3589656476561047,940.84,122.3876,-0.2086
OBS000172,PRC-ADEF9CF18619EE94,2025-01-22 14:17:26,0.0,44.7,0.1,0.6581,Manuel,Récolte,10.22,9.23,0,Occitanie,119.57,Maïs,Sableux,Gravitaire,2025-04-28,34000,0,1.107257738615668,0.0,1222.0054,0.06779999999999997
OBS000173,PRC-04A0FC4190FA5C97,2025-10-18 19:00:11,17.0,70.8,8.5,0.8069,Satellite,Maturation,5.38,6.89,0,Grand Est,91.03,Blé,Argileux,Aucune,2024-04-09,68000,557,0.7808406664141272,496.40000000000003,489.7414,0.2236499999999999
OBS000174,PRC-BFD383DA806D831C,2025-03-09 17:46:50,2.8,80.7,7.7,0.8354,Drone,Semis,10.2,9.54,0,Pays de la Loire,68.37,Maïs,Sableux,Gravitaire,2025-05-05,85000,0,1.069181269202024,54.03999999999999,697.374,0.23760000000000003
OBS000175,PRC-0D68B09DCA58E630,2024-09-06 12:40:34,16.9,81.1,2.4,0.8051,Manuel,Maturation,1.85,2.65,0,Pays de la Loire,2.32,Tournesol,Sableux,Aspersion,2024-04-07,85000,152,0.6981105731676485,319.4100000000001,4.292,0.2230000000000001
OBS000176,PRC-AADC0BCD336C180C,2025-10-06 07:01:49,12.5,55.9,4.3,0.4196,Station_Sol,Maturation,9.41,9.21,0,Bretagne,145.33,Maïs,Calcaire,Goutte-à-goutte,2024-02-07,22000,607,1.0217144172481898,551.25,1367.5553000000002,-0.18220000000000003
OBS000177,PRC-21CD45655E1D4C91,2025-10-29 20:05:38,13.9,47.4,8.0,0.7093,Satellite,Maturation,5.58,6.88,0,Grand Est,11.95,Vigne,Calcaire,Goutte-à-goutte,2025-03-16,55000,227,0.8110453327829465,731.14,66.681,0.11510000000000009
OBS000178,PRC-E40444CE5EA9555B,2024-07-02 06:28:08,30.0,46.9,0.3,0.5091,Station_Sol,Tallage,3.07,2.83,0,Bourgogne-Franche-Comté,10.53,Tournesol,Sableux,Aspersion,2025-04-11,70000,0,1.0848018204882668,1593.0,32.327099999999994,-0.1069
OBS000179,PRC-A0657C0FA19B388F,2024-08-01 14:11:06,20.2,69.6,3.1,0.5618,Station_Sol,Floraison,3.52,5.83,1,Centre-Val de Loire,126.36,Vigne,Argileux,Gravitaire,2024-05-10,18000,83,0.6037725492752157,614.08,444.7872,0.0
OBS000180,PRC-31B66BC884EDA2F0,2024-03-02 11:45:42,4.4,81.6,1.0,0.6408,Station_Sol,Levée,3.14,2.53,0,Pays de la Loire,141.23,Tournesol,Calcaire,Aucune,2024-05-18,49000,0,1.2411018138268228,80.96000000000004,443.4622,0.02595000000000014
OBS000181,PRC-4F547BC55C5A909F,2024-05-16 09:01:09,18.7,48.8,6.1,0.8977,Drone,Levée,1.94,2.89,0,Auvergne-Rhône-Alpes,83.72,Tournesol,Argileux,Aucune,2025-03-15,69000,0,0.6712779540555223,957.44,162.4168,0.28285000000000016
OBS000182,PRC-19F1F97ECC26C374,2024-06-18 15:20:16,19.2,136.6,0.4,0.5618,Drone,Floraison,6.23,6.06,0,Grand Est,88.3,Vigne,Argileux,Goutte-à-goutte,2024-03-11,08000,99,1.0280511088265534,-702.7199999999999,550.109,0.0
OBS000183,PRC-96E4BBEF8CCAD7BE,2025-01-10 07:23:28,-0.3,91.7,1.0,0.3017,Satellite,Maturation,7.07,5.86,0,Nouvelle-Aquitaine,34.57,Vigne,Limoneux,Goutte-à-goutte,2025-02-11,64000,0,1.2064825827942274,-2.489999999999999,244.40990000000002,-0.2924999999999999
OBS000184,PRC-0BF0D0E0004CAF7D,2025-04-27 12:06:28,13.9,67.7,7.4,0.3189,Station_Sol,Tallage,8.8,9.05,0,Normandie,47.73,Maïs,Limoneux,Aucune,2024-03-24,50000,399,0.9723746161606451,448.96999999999997,420.024,-0.27075
OBS000185,PRC-12D2A08AFD7CD51F,2024-06-13 12:03:29,22.8,93.2,1.5,0.4219,Satellite,Floraison,2.55,2.04,0,Occitanie,144.34,Tournesol,Argileux,Aspersion,2025-03-24,34000,0,1.2499938725790558,155.03999999999994,368.067,-0.16515000000000007
OBS000186,PRC-B1D57C7635F7D257,2025-05-14 13:31:01,17.5,81.6,11.1,0.8198,Manuel,Tallage,6.73,8.48,0,Pays de la Loire,115.8,Maïs,Limoneux,Gravitaire,2025-04-14,72000,30,0.7936311395859204,322.0000000000001,779.3340000000001,0.23014999999999997
OBS000187,PRC-AF4A33C94EB26DAC,2024-07-20 20:01:02,40.8,11.7,16.4,0.0972,Station_Sol,Tallage,8.4,7.19,1,Bretagne,91.585,Blé,Calcaire,Goutte-à-goutte,2025-05-21,56000,0,1.1682876658029684,3602.6399999999994,769.314,-0.4772
OBS000188,PRC-300BB157C580B03D,2024-12-02 05:20:15,5.1,70.4,4.6,0.6281,Drone,Maturation,6.14,7.84,0,Nouvelle-Aquitaine,48.02,Blé,Limoneux,Gravitaire,2024-04-28,24000,218,0.7831622663746602,150.95999999999995,294.8428,0.044849999999999945
OBS000189,PRC-434A236E5B24E9E4,2025-05-24 08:52:26,15.5,52.2,2.1,0.4998,Satellite,Tallage,4.37,3.76,0,Centre-Val de Loire,140.96,Colza,Limoneux,Goutte-à-goutte,2024-05-04,36000,385,1.1622309515134268,740.9,615.9952000000001,-0.1016999999999999
OBS000190,PRC-2236E00914572FF0,2025-05-31 05:04:45,22.3,38.1,12.4,0.8214,Station_Sol,Levée,3.84,2.48,0,Grand Est,174.63,Colza,Calcaire,Aspersion,2024-05-26,57000,370,1.5483808533030108,1380.3700000000001,670.5792,0.24760000000000004
